Time,Displacement,Force,Rotation,Torque
55.384,0.0002,-0.0002,2.3412,0.00022
55.404,0.0002,-0.0002,2.3615,0.00023
55.424,0.0002,-0.0002,2.3833,0.00023
55.444,0.0002,-0.0002,2.4059,0.00021
55.464,0.0002,-0.0002,2.4282,0.00021
55.484,0.0002,-0.0002,2.4499,0.0002
55.504,0.0002,-0.0002,2.4708,0.0002
55.524,0.0002,-0.0002,2.4915,0.00019
55.544,0.0002,-0.0002,2.5125,0.0002
55.564,0.0002,-0.0002,2.5334,0.0002
55.584,0.0002,-0.0002,2.5537,0.00021
55.604,0.0002,-0.0002,2.5729,0.00021
55.624,0.0002,-0.0002,2.591,0.00021
55.644,0.0002,-0.0002,2.6085,0.0002
55.664,0.0002,-0.0002,2.6259,0.00019
55.684,0.0002,-0.0002,2.6437,0.00019
55.704,0.0002,-0.0002,2.6618,0.0002
55.724,0.0002,-0.0002,2.6804,0.00021
55.744,0.0002,-0.0002,2.6996,0.00021
55.764,0.0002,-0.0002,2.7201,0.00021
55.784,0.0002,-0.0002,2.7421,0.00022
55.804,0.0002,-0.0002,2.7649,0.0002
55.824,0.0002,-0.0002,2.7879,0.0002
55.844,0.0002,-0.0002,2.8102,0.0002
55.864,0.0002,-0.0002,2.832,0.00021
55.884,0.0002,-0.0002,2.8534,0.00021
55.904,0.0002,-0.0002,2.8739,0.0002
55.924,0.0002,-0.0002,2.8938,0.0002
55.944,0.0002,-0.0002,2.9147,0.00021
55.964,0.0002,-0.0002,2.9358,0.00021
55.984,0.0002,-0.0002,2.9549,0.0002
56.004,0.0002,-0.0002,2.9725,0.00019
56.024,0.0002,-0.0002,2.9895,0.0002
56.044,0.0002,-0.0002,3.007,0.00019
56.064,0.0002,-0.0002,3.0249,0.00019
56.084,0.0002,-0.0002,3.0435,0.00021
56.104,0.0002,-0.0002,3.0622,0.00022
56.124,0.0002,-0.0002,3.0814,0.00022
56.144,0.0002,-0.0002,3.1018,0.00022
56.164,0.0002,-0.0002,3.123,0.00022
56.184,0.0002,-0.0002,3.1447,0.00022
56.204,0.0002,-0.0002,3.1664,0.00021
56.224,0.0002,-0.0002,3.1881,0.0002
56.244,0.0002,-0.0002,3.2094,0.0002
56.264,0.0002,-0.0002,3.2303,0.0002
56.284,0.0002,-0.0002,3.2508,0.00021
56.304,0.0002,-0.0002,3.2714,0.0002
56.324,0.0002,-0.0002,3.2918,0.00021
56.344,0.0002,-0.0002,3.3117,0.00021
56.364,0.0002,-0.0002,3.3305,0.0002
56.384,0.0002,-0.0002,3.3484,0.00021
56.404,0.0002,-0.0002,3.366,0.00021
56.424,0.0002,-0.0002,3.3838,0.0002
56.444,0.0002,-0.0002,3.4019,0.0002
56.464,0.0002,-0.0002,3.4208,0.0002
56.484,0.0002,-0.0002,3.4402,0.00022
56.504,0.0002,-0.0002,3.4602,0.00021
56.524,0.0002,-0.0002,3.4813,0.00021
56.544,0.0002,-0.0002,3.5033,0.0002
56.564,0.0002,-0.0002,3.5259,0.00019
56.584,0.0002,-0.0002,3.5484,0.00021
56.604,0.0002,-0.0002,3.5706,0.00022
56.624,0.0002,-0.0002,3.592,0.00021
56.644,0.0002,-0.0002,3.613,0.00019
56.664,0.0002,-0.0002,3.6338,0.00019
56.684,0.0002,-0.0002,3.6544,0.00019
56.704,0.0002,-0.0002,3.6747,0.00021
56.724,0.0002,-0.0002,3.6946,0.00022
56.744,0.0002,-0.0002,3.7134,0.0002
56.764,0.0002,-0.0002,3.731,0.00019
56.784,0.0002,-0.0002,3.748,0.00017
56.804,0.0002,-0.0002,3.7655,0.00019
56.824,0.0002,-0.0002,3.7841,0.00019
56.844,0.0002,-0.0002,3.8031,0.0002
56.864,0.0002,-0.0002,3.8225,0.0002
56.884,0.0002,-0.0002,3.8424,0.00021
56.904,0.0002,-0.0002,3.8631,0.00021
56.924,0.0002,-0.0002,3.885,0.0002
56.944,0.0002,-0.0002,3.9072,0.00021
56.964,0.0002,-0.0002,3.9291,0.0002
56.984,0.0002,-0.0002,3.9505,0.0002
57.004,0.0002,-0.0002,3.9714,0.00021
57.024,0.0002,-0.0002,3.9919,0.00021
57.044,0.0002,-0.0002,4.0124,0.0002
57.064,0.0002,-0.0002,4.033,0.00021
57.084,0.0002,-0.0002,4.0531,0.00021
57.104,0.0002,-0.0002,4.0724,0.0002
57.124,0.0002,-0.0002,4.0907,0.00019
57.144,0.0002,-0.0002,4.1081,0.0002
57.164,0.0002,-0.0002,4.1252,0.00019
57.184,0.0002,-0.0002,4.1427,0.00019
57.204,0.0002,-0.0002,4.1608,0.00019
57.224,0.0002,-0.0002,4.1796,0.00019
57.244,0.0002,-0.0002,4.1992,0.0002
57.264,0.0002,-0.0002,4.2197,0.0002
57.284,0.0002,-0.0002,4.2415,0.0002
57.304,0.0002,-0.0002,4.2642,0.00019
57.324,0.0002,-0.0002,4.2867,0.00019
57.344,0.0002,-0.0002,4.3087,0.00019
57.364,0.0002,-0.0002,4.3303,0.00018
57.384,0.0002,-0.0002,4.3513,0.00017
57.404,0.0002,-0.0002,4.3719,0.00018
57.424,0.0002,-0.0002,4.3925,0.00019
57.444,0.0002,-0.0002,4.4132,0.00019
57.464,0.0002,-0.0002,4.4332,0.00019
57.484,0.0002,-0.0002,4.4524,0.00019
57.504,0.0002,-0.0002,4.4705,0.00018
57.524,0.0002,-0.0002,4.4879,0.00019
57.544,0.0002,-0.0002,4.5054,0.00018
57.564,0.0002,-0.0002,4.5235,0.00019
57.584,0.0002,-0.0002,4.542,0.00019
57.604,0.0002,-0.0002,4.5613,0.0002
57.624,0.0002,-0.0002,4.5813,0.00019
57.644,0.0002,-0.0002,4.6017,0.0002
57.664,0.0002,-0.0002,4.6234,0.0002
57.684,0.0002,-0.0002,4.6463,0.00019
57.704,0.0002,-0.0002,4.6684,0.00017
57.724,0.0002,-0.0002,4.6898,0.00017
57.744,0.0002,-0.0002,4.7111,0.00018
57.764,0.0002,-0.0002,4.7319,0.00019
57.784,0.0002,-0.0002,4.7526,0.00018
57.804,0.0002,-0.0002,4.7733,0.00018
57.824,0.0002,-0.0002,4.7937,0.00017
57.844,0.0002,-0.0002,4.8133,0.00017
57.864,0.0002,-0.0002,4.8319,0.00018
57.884,0.0002,-0.0002,4.8496,0.00017
57.904,0.0002,-0.0002,4.8669,0.00017
57.924,0.0002,-0.0002,4.8846,0.00017
57.944,0.0002,-0.0002,4.9025,0.00018
57.964,0.0002,-0.0002,4.9207,0.00019
57.984,0.0002,-0.0002,4.9396,0.00019
58.004,0.0002,-0.0002,4.9599,0.00019
58.024,0.0002,-0.0002,4.9816,0.0002
58.044,0.0002,-0.0002,5.004,0.0002
58.064,0.0002,-0.0002,5.0263,0.00018
58.084,0.0002,-0.0002,5.0487,0.00018
58.104,0.0002,-0.0002,5.0709,0.00017
58.124,0.0002,-0.0002,5.0926,0.00017
58.144,0.0002,-0.0002,5.1137,0.00018
58.164,0.0002,-0.0002,5.1343,0.00018
58.184,0.0002,-0.0002,5.1548,0.00016
58.204,0.0002,-0.0002,5.1755,0.00017
58.224,0.0002,-0.0002,5.1952,0.00016
58.244,0.0002,-0.0002,5.2134,0.00017
58.264,0.0002,-0.0002,5.2307,0.00016
58.284,0.0002,-0.0002,5.2479,0.00018
58.304,0.0002,-0.0002,5.2655,0.00017
58.324,0.0002,-0.0002,5.2838,0.00017
58.344,0.0002,-0.0002,5.3027,0.00016
58.364,0.0002,-0.0002,5.3221,0.00017
58.384,0.0002,-0.0002,5.3421,0.00018
58.404,0.0002,-0.0002,5.363,0.00018
58.424,0.0002,-0.0002,5.3844,0.00017
58.444,0.0002,-0.0002,5.4062,0.00016
58.464,0.0002,-0.0002,5.4284,0.00017
58.484,0.0002,-0.0002,5.4502,0.00016
58.504,0.0002,-0.0002,5.4713,0.00016
58.524,0.0002,-0.0002,5.4926,0.00017
58.544,0.0002,-0.0002,5.5138,0.00018
58.564,0.0002,-0.0002,5.5343,0.00017
58.584,0.0002,-0.0002,5.5539,0.00016
58.604,0.0002,-0.0002,5.5724,0.00016
58.624,0.0002,-0.0002,5.5902,0.00015
58.644,0.0002,-0.0002,5.6076,0.00015
58.664,0.0002,-0.0002,5.6249,0.00017
58.684,0.0002,-0.0002,5.6429,0.00017
58.704,0.0002,-0.0002,5.6616,0.00017
58.724,0.0002,-0.0002,5.6808,0.00017
58.744,0.0002,-0.0002,5.7007,0.00017
58.764,0.0002,-0.0002,5.7215,0.00019
58.784,0.0002,-0.0002,5.7431,0.00018
58.804,0.0002,-0.0002,5.7655,0.00019
58.824,0.0002,-0.0002,5.788,0.00017
58.844,0.0002,-0.0002,5.8099,0.00017
58.864,0.0002,-0.0002,5.8313,0.00017
58.884,0.0002,-0.0002,5.8524,0.00017
58.904,0.0002,-0.0002,5.8734,0.00017
58.924,0.0002,-0.0002,5.8944,0.00018
58.944,0.0002,-0.0002,5.9152,0.00018
58.964,0.0002,-0.0002,5.9352,0.00016
58.984,0.0002,-0.0002,5.9543,0.00015
59.004,0.0002,-0.0002,5.9721,0.00015
59.024,0.0002,-0.0002,5.9891,0.00015
59.044,0.0002,-0.0002,6.0065,0.00016
59.064,0.0002,-0.0002,6.0246,0.00017
59.084,0.0002,-0.0002,6.0434,0.00016
59.104,0.0002,-0.0002,6.0625,0.00015
59.124,0.0002,-0.0002,6.0821,0.00016
59.144,0.0002,-0.0002,6.1025,0.00017
59.164,0.0002,-0.0002,6.1237,0.00017
59.184,0.0002,-0.0002,6.1455,0.00017
59.204,0.0002,-0.0002,6.1677,0.00017
59.224,0.0002,-0.0002,6.1898,0.00017
59.244,0.0002,-0.0002,6.2109,0.00017
59.264,0.0002,-0.0002,6.2315,0.00016
59.284,0.0002,-0.0002,6.252,0.00017
59.304,0.0002,-0.0002,6.2729,0.00017
59.324,0.0002,-0.0002,6.2941,0.00015
59.344,0.0002,-0.0002,6.314,0.00017
59.364,0.0002,-0.0002,6.3323,0.00017
59.384,0.0002,-0.0002,6.3501,0.00016
59.404,0.0002,-0.0002,6.3677,0.00016
59.424,0.0002,-0.0002,6.3851,0.00017
59.444,0.0002,-0.0002,6.4029,0.00018
59.464,0.0002,-0.0002,6.4214,0.00016
59.484,0.0002,-0.0002,6.4409,0.00016
59.504,0.0002,-0.0002,6.4614,0.00015
59.524,0.0002,-0.0002,6.4824,0.00015
59.544,0.0002,-0.0002,6.5043,0.00015
59.564,0.0002,-0.0002,6.5266,0.00017
59.584,0.0002,-0.0002,6.5487,0.00018
59.604,0.0002,-0.0002,6.5704,0.00018
59.624,0.0002,-0.0002,6.5916,0.00016
59.644,0.0002,-0.0002,6.6125,0.00014
59.664,0.0002,-0.0002,6.6331,0.00014
59.684,0.0002,-0.0002,6.6536,0.00014
59.704,0.0002,-0.0002,6.6739,0.00016
59.724,0.0002,-0.0002,6.6933,0.00016
59.744,0.0002,-0.0002,6.7117,0.00015
59.764,0.0002,-0.0002,6.7292,0.00015
59.784,0.0002,-0.0002,6.7465,0.00015
59.804,0.0002,-0.0002,6.7645,0.00015
59.824,0.0002,-0.0002,6.7829,0.00015
59.844,0.0002,-0.0002,6.8018,0.00016
59.864,0.0002,-0.0002,6.8212,0.00014
59.884,0.0002,-0.0002,6.8414,0.00013
59.904,0.0002,-0.0002,6.8624,0.00012
59.924,0.0002,-0.0002,6.8841,0.00012
59.944,0.0002,-0.0002,6.9061,0.00013
59.964,0.0002,-0.0002,6.9281,0.00015
59.984,0.0002,-0.0002,6.9495,0.00015
60.004,0.0002,-0.0002,6.97,0.00014
60.024,0.0002,-0.0002,6.9904,0.00014
60.044,0.0002,-0.0002,7.0119,0.00014
60.064,0.0002,-0.0002,7.0333,0.00014
60.084,0.0002,-0.0002,7.0531,0.00014
60.104,0.0002,-0.0002,7.0718,0.00014
60.124,0.0002,-0.0002,7.09,0.00015
60.144,0.0002,-0.0002,7.1073,0.00016
60.164,0.0002,-0.0002,7.1246,0.00014
60.184,0.0002,-0.0002,7.1428,0.00014
60.204,0.0002,-0.0002,7.1616,0.00016
60.224,0.0002,-0.0002,7.1807,0.00016
60.244,0.0002,-0.0002,7.2008,0.00015
60.264,0.0002,-0.0002,7.2218,0.00016
60.284,0.0002,-0.0002,7.2435,0.00015
60.304,0.0002,-0.0002,7.2659,0.00015
60.324,0.0002,-0.0002,7.2884,0.00015
60.344,0.0002,-0.0002,7.3108,0.00017
60.364,0.0002,-0.0002,7.3324,0.00016
60.384,0.0002,-0.0002,7.3531,0.00015
60.404,0.0002,-0.0002,7.3734,0.00015
60.424,0.0002,-0.0002,7.3941,0.00016
60.444,0.0002,-0.0002,7.4151,0.00016
60.464,0.0002,-0.0002,7.4353,0.00016
60.484,0.0002,-0.0002,7.4541,0.00016
60.504,0.0002,-0.0002,7.4715,0.00015
60.524,0.0002,-0.0002,7.4885,0.00016
60.544,0.0002,-0.0002,7.506,0.00015
60.564,0.0002,-0.0002,7.5242,0.00016
60.584,0.0002,-0.0002,7.5429,0.00016
60.604,0.0002,-0.0002,7.5618,0.00016
60.624,0.0002,-0.0002,7.5812,0.00014
60.644,0.0002,-0.0002,7.6012,0.00013
60.664,0.0002,-0.0002,7.6219,0.00016
60.684,0.0002,-0.0002,7.6436,0.00017
60.704,0.0002,-0.0002,7.6656,0.00017
60.724,0.0002,-0.0002,7.6878,0.00017
60.744,0.0002,-0.0002,7.7092,0.00015
60.764,0.0002,-0.0002,7.73,0.00013
60.784,0.0002,-0.0002,7.7509,0.00013
60.804,0.0002,-0.0002,7.7716,0.00014
60.824,0.0002,-0.0002,7.792,0.00013
60.844,0.0002,-0.0002,7.8117,0.00014
60.864,0.0002,-0.0002,7.8302,0.00015
60.884,0.0002,-0.0002,7.848,0.00016
60.904,0.0002,-0.0002,7.8652,0.00017
60.924,0.0002,-0.0002,7.8825,0.00015
60.944,0.0002,-0.0002,7.9008,0.00017
60.964,0.0002,-0.0002,7.92,0.00018
60.984,0.0002,-0.0002,7.9397,0.00017
61.004,0.0002,-0.0002,7.9596,0.00017
61.024,0.0002,-0.0002,7.9806,0.00017
61.044,0.0002,-0.0002,8.0031,0.00015
61.064,0.0002,-0.0002,8.0257,0.00016
61.084,0.0002,-0.0002,8.048,0.00017
61.104,0.0002,-0.0002,8.0706,0.00018
61.124,0.0002,-0.0002,8.0927,0.00016
61.144,0.0002,-0.0002,8.1134,0.00015
61.164,0.0002,-0.0002,8.1335,0.00016
61.184,0.0002,-0.0002,8.1536,0.00015
61.204,0.0002,-0.0002,8.1738,0.00016
61.224,0.0002,-0.0002,8.1933,0.00017
61.244,0.0002,-0.0002,8.2115,0.00016
61.264,0.0002,-0.0002,8.2288,0.00015
61.284,0.0002,-0.0002,8.2457,0.00016
61.304,0.0002,-0.0002,8.263,0.00016
61.324,0.0002,-0.0002,8.281,0.00016
61.344,0.0002,-0.0002,8.3001,0.00016
61.364,0.0002,-0.0002,8.3197,0.00016
61.384,0.0002,-0.0002,8.3394,0.00017
61.404,0.0002,-0.0002,8.3601,0.00017
61.424,0.0002,-0.0002,8.3819,0.00017
61.444,0.0002,-0.0002,8.404,0.00017
61.464,0.0002,-0.0002,8.4259,0.00018
61.484,0.0002,-0.0002,8.4474,0.00018
61.504,0.0002,-0.0002,8.4683,0.00016
61.524,0.0002,-0.0002,8.4887,0.00016
61.544,0.0002,-0.0002,8.5096,0.00016
61.564,0.0002,-0.0002,8.5305,0.00016
61.584,0.0002,-0.0002,8.5507,0.00016
61.604,0.0002,-0.0002,8.5701,0.00016
61.624,0.0002,-0.0002,8.5885,0.00015
61.644,0.0002,-0.0002,8.6062,0.00017
61.664,0.0002,-0.0002,8.6234,0.00016
61.684,0.0002,-0.0002,8.6408,0.00018
61.704,0.0002,-0.0002,8.6591,0.00018
61.724,0.0002,-0.0002,8.6788,0.00017
61.744,0.0002,-0.0002,8.699,0.00016
61.764,0.0002,-0.0002,8.7197,0.00017
61.784,0.0002,-0.0002,8.7411,0.00017
61.804,0.0002,-0.0002,8.7633,0.00016
61.824,0.0002,-0.0002,8.7858,0.00016
61.844,0.0002,-0.0002,8.8076,0.00017
61.864,0.0002,-0.0002,8.8293,0.00016
61.884,0.0002,-0.0002,8.851,0.00016
61.904,0.0002,-0.0002,8.8722,0.00015
61.924,0.0002,-0.0002,8.8925,0.00014
61.944,0.0002,-0.0002,8.9129,0.00013
61.964,0.0002,-0.0002,8.9338,0.00013
61.984,0.0002,-0.0002,8.9537,0.00014
62.004,0.0002,-0.0002,8.9718,0.00014
62.024,0.0002,-0.0002,8.9887,0.00015
62.044,0.0002,-0.0002,9.0056,0.00015
62.064,0.0002,-0.0002,9.023,0.00014
62.084,0.0002,-0.0002,9.0416,0.00014
62.104,0.0002,-0.0002,9.0613,0.00014
62.124,0.0002,-0.0002,9.0817,0.00014
62.144,0.0002,-0.0002,9.1023,0.00015
62.164,0.0002,-0.0002,9.1234,0.00015
62.184,0.0002,-0.0002,9.1455,0.00016
62.204,0.0002,-0.0002,9.168,0.00015
62.224,0.0002,-0.0002,9.19,0.00014
62.244,0.0002,-0.0002,9.2113,0.00014
62.264,0.0002,-0.0002,9.2321,0.00013
62.284,0.0002,-0.0002,9.2528,0.00013
62.304,0.0002,-0.0002,9.2736,0.00013
62.324,0.0002,-0.0002,9.294,0.00015
62.344,0.0002,-0.0002,9.3135,0.00014
62.364,0.0002,-0.0002,9.3319,0.00015
62.384,0.0002,-0.0002,9.3493,0.00015
62.404,0.0002,-0.0002,9.3667,0.00014
62.424,0.0002,-0.0002,9.3844,0.00014
62.444,0.0002,-0.0002,9.4024,0.00013
62.464,0.0002,-0.0002,9.4214,0.00015
62.484,0.0002,-0.0002,9.4413,0.00016
62.504,0.0002,-0.0002,9.4618,0.00017
62.524,0.0002,-0.0002,9.483,0.00016
62.544,0.0002,-0.0002,9.5051,0.00015
62.564,0.0002,-0.0002,9.5278,0.00015
62.584,0.0002,-0.0002,9.5503,0.00015
62.604,0.0002,-0.0002,9.5723,0.00013
62.624,0.0002,-0.0002,9.5937,0.00014
62.644,0.0002,-0.0002,9.6144,0.00015
62.664,0.0002,-0.0002,9.6352,0.00016
62.684,0.0002,-0.0002,9.6557,0.00015
62.704,0.0002,-0.0002,9.6757,0.00014
62.724,0.0002,-0.0002,9.6952,0.00013
62.744,0.0002,-0.0002,9.7141,0.00014
62.764,0.0002,-0.0002,9.7317,0.00014
62.784,0.0002,-0.0002,9.7484,0.00014
62.804,0.0002,-0.0002,9.7657,0.00015
62.824,0.0002,-0.0002,9.7847,0.00016
62.844,0.0002,-0.0002,9.8045,0.00015
62.864,0.0002,-0.0002,9.8242,0.00015
62.884,0.0002,-0.0002,9.8441,0.00016
62.904,0.0002,-0.0002,9.8645,0.00014
62.924,0.0002,-0.0002,9.8859,0.00013
62.944,0.0002,-0.0002,9.9073,0.00013
62.964,0.0002,-0.0002,9.9284,0.00015
62.984,0.0002,-0.0002,9.9497,0.00014
63.004,0.0002,-0.0002,9.9709,0.00013
63.024,0.0002,-0.0002,9.9916,0.00012
63.044,0.0002,-0.0002,10.006,0.00009
63.064,0.0002,-0.0002,10.0109,0.00006
63.084,0.0002,-0.0002,10.0115,0.00003
63.104,0.0002,-0.0002,10.0111,0.00002
63.124,0.0002,-0.0002,10.0108,0.00004
63.144,0.0002,-0.0002,10.0107,0.00004
63.164,0.0002,-0.0002,10.0107,0.00003
63.17,0.0002,-0.0002,10.0107,0.00002
63.171,0.0002,-0.0002,10.0107,0.00002
63.191,0.0002,-0.0002,10.0107,0.00002
70.513,0.0002,-0.0002,0,-0.00042
70.533,0.0002,-0.0002,0,-0.00041
70.553,0.0002,-0.0002,0,-0.0004
70.573,0.0002,-0.0002,0,-0.0004
70.593,0.0002,-0.0002,0,-0.00041
70.613,0.0002,-0.0002,0,-0.00042
70.633,0.0002,-0.0002,0,-0.00041
70.653,0.0002,-0.0002,0.0003,-0.00042
70.673,0.0002,-0.0002,0.0028,-0.00041
70.693,0.0002,-0.0002,0.0169,-0.0004
70.713,0.0002,-0.0002,0.0374,-0.00037
70.733,0.0002,-0.0002,0.0568,-0.00037
70.753,0.0002,-0.0002,0.0772,-0.00037
70.773,0.0002,-0.0002,0.0991,-0.00037
70.793,0.0002,-0.0002,0.1217,-0.00036
70.813,0.0002,-0.0002,0.145,-0.00038
70.833,0.0002,-0.0002,0.1686,-0.00038
70.853,0.0002,-0.0002,0.1918,-0.00037
70.873,0.0002,-0.0002,0.2141,-0.00037
70.893,0.0002,-0.0002,0.2356,-0.00037
70.913,0.0002,-0.0002,0.257,-0.00038
70.933,0.0002,-0.0002,0.2785,-0.00037
70.953,0.0002,-0.0002,0.2996,-0.00037
70.973,0.0002,-0.0002,0.3195,-0.00037
70.993,0.0002,-0.0002,0.3381,-0.00036
71.013,0.0002,-0.0002,0.3561,-0.00037
71.033,0.0002,-0.0002,0.3738,-0.00038
71.053,0.0002,-0.0002,0.3917,-0.00038
71.073,0.0002,-0.0002,0.4102,-0.00036
71.093,0.0002,-0.0002,0.4292,-0.00036
71.113,0.0002,-0.0002,0.4489,-0.00037
71.133,0.0002,-0.0002,0.4694,-0.00038
71.153,0.0002,-0.0002,0.491,-0.00038
71.173,0.0002,-0.0002,0.5134,-0.00039
71.193,0.0002,-0.0002,0.5362,-0.00038
71.213,0.0002,-0.0002,0.5591,-0.00038
71.233,0.0002,-0.0002,0.581,-0.00038
71.253,0.0002,-0.0002,0.6011,-0.00038
71.273,0.0002,-0.0002,0.6197,-0.00036
71.293,0.0002,-0.0002,0.6374,-0.00034
71.313,0.0002,-0.0002,0.6547,-0.0002
71.333,0.0002,-0.0002,0.6735,0.00005
71.353,0.0002,-0.0002,0.693,0.00021
71.373,0.0002,-0.0002,0.7112,0.00027
71.393,0.0002,-0.0002,0.7285,0.00027
71.413,0.0002,-0.0002,0.7466,0.00027
71.433,0.0002,-0.0002,0.7656,0.00027
71.453,0.0002,-0.0002,0.7844,0.00029
71.473,0.0002,-0.0002,0.8032,0.00031
71.493,0.0002,-0.0002,0.8228,0.0003
71.513,0.0002,-0.0002,0.8434,0.00029
71.533,0.0002,-0.0002,0.8646,0.0003
71.553,0.0002,-0.0002,0.8869,0.00029
71.573,0.0002,-0.0002,0.9095,0.00029
71.593,0.0002,-0.0002,0.9315,0.00026
71.613,0.0002,-0.0002,0.9528,0.00027
71.633,0.0002,-0.0002,0.974,0.00028
71.653,0.0002,-0.0002,0.9955,0.00028
71.673,0.0002,-0.0002,1.0169,0.00028
71.693,0.0002,-0.0002,1.0382,0.00029
71.713,0.0002,-0.0002,1.0588,0.00028
71.733,0.0002,-0.0002,1.0781,0.00027
71.753,0.0002,-0.0002,1.0962,0.00027
71.773,0.0002,-0.0002,1.1136,0.00026
71.793,0.0002,-0.0002,1.1313,0.00026
71.813,0.0002,-0.0002,1.1501,0.00028
71.833,0.0002,-0.0002,1.1693,0.00028
71.853,0.0002,-0.0002,1.1892,0.00027
71.873,0.0002,-0.0002,1.2105,0.00028
71.893,0.0002,-0.0002,1.2322,0.00027
71.913,0.0002,-0.0002,1.2541,0.00027
71.933,0.0002,-0.0002,1.2766,0.00027
71.953,0.0002,-0.0002,1.2991,0.00026
71.973,0.0002,-0.0002,1.3215,0.00026
71.993,0.0002,-0.0002,1.3431,0.00026
72.013,0.0002,-0.0002,1.3636,0.00027
72.033,0.0002,-0.0002,1.3842,0.00027
72.053,0.0002,-0.0002,1.405,0.00026
72.073,0.0002,-0.0002,1.4256,0.00026
72.093,0.0002,-0.0002,1.4452,0.00026
72.113,0.0002,-0.0002,1.4635,0.00024
72.133,0.0002,-0.0002,1.4808,0.00023
72.153,0.0002,-0.0002,1.4981,0.00024
72.173,0.0002,-0.0002,1.5157,0.00024
72.193,0.0002,-0.0002,1.5337,0.00024
72.213,0.0002,-0.0002,1.5525,0.00026
72.233,0.0002,-0.0002,1.5721,0.00026
72.253,0.0002,-0.0002,1.5923,0.00024
72.273,0.0002,-0.0002,1.613,0.00023
72.293,0.0002,-0.0002,1.6346,0.00023
72.313,0.0002,-0.0002,1.6571,0.00023
72.333,0.0002,-0.0002,1.6796,0.00023
72.353,0.0002,-0.0002,1.7013,0.00023
72.373,0.0002,-0.0002,1.7218,0.00022
72.393,0.0002,-0.0002,1.7421,0.00024
72.413,0.0002,-0.0002,1.763,0.00024
72.433,0.0002,-0.0002,1.7842,0.00023
72.453,0.0002,-0.0002,1.8046,0.00022
72.473,0.0002,-0.0002,1.8233,0.00022
72.493,0.0002,-0.0002,1.8409,0.00021
72.513,0.0002,-0.0002,1.858,0.00021
72.533,0.0002,-0.0002,1.8751,0.00021
72.553,0.0002,-0.0002,1.8933,0.00022
72.573,0.0002,-0.0002,1.9121,0.00022
72.593,0.0002,-0.0002,1.9315,0.00022
72.613,0.0002,-0.0002,1.9509,0.00022
72.633,0.0002,-0.0002,1.9707,0.00022
72.653,0.0002,-0.0002,1.9926,0.00023
72.673,0.0002,-0.0002,2.0156,0.00024
72.693,0.0002,-0.0002,2.0378,0.00024
72.713,0.0002,-0.0002,2.0605,0.00023
72.733,0.0002,-0.0002,2.0831,0.00023
72.753,0.0002,-0.0002,2.1039,0.00022
72.773,0.0002,-0.0002,2.1239,0.00022
72.793,0.0002,-0.0002,2.144,0.00021
72.813,0.0002,-0.0002,2.1645,0.00022
72.833,0.0002,-0.0002,2.1846,0.00022
72.853,0.0002,-0.0002,2.2037,0.00021
72.873,0.0002,-0.0002,2.2217,0.00021
72.893,0.0002,-0.0002,2.239,0.0002
72.913,0.0002,-0.0002,2.2562,0.00021
72.933,0.0002,-0.0002,2.2741,0.00021
72.953,0.0002,-0.0002,2.2928,0.00019
72.973,0.0002,-0.0002,2.312,0.00019
72.993,0.0002,-0.0002,2.3314,0.00019
73.013,0.0002,-0.0002,2.3517,0.0002
73.033,0.0002,-0.0002,2.373,0.00019
73.053,0.0002,-0.0002,2.3947,0.0002
73.073,0.0002,-0.0002,2.4166,0.00022
73.093,0.0002,-0.0002,2.4388,0.00022
73.113,0.0002,-0.0002,2.4605,0.00021
73.133,0.0002,-0.0002,2.4814,0.00021
73.153,0.0002,-0.0002,2.5022,0.00022
73.173,0.0002,-0.0002,2.5232,0.00021
73.193,0.0002,-0.0002,2.5437,0.0002
73.213,0.0002,-0.0002,2.5635,0.0002
73.233,0.0002,-0.0002,2.5822,0.00021
73.253,0.0002,-0.0002,2.6,0.00021
73.273,0.0002,-0.0002,2.6173,0.00021
73.293,0.0002,-0.0002,2.6347,0.00018
73.313,0.0002,-0.0002,2.6526,0.00018
73.333,0.0002,-0.0002,2.6714,0.00019
73.353,0.0002,-0.0002,2.6904,0.00019
73.373,0.0002,-0.0002,2.7102,0.00018
73.393,0.0002,-0.0002,2.7316,0.00019
73.413,0.0002,-0.0002,2.7537,0.00019
73.433,0.0002,-0.0002,2.7766,0.0002
73.453,0.0002,-0.0002,2.7991,0.00022
73.473,0.0002,-0.0002,2.8211,0.00022
73.493,0.0002,-0.0002,2.8428,0.00021
73.513,0.0002,-0.0002,2.8637,0.0002
73.533,0.0002,-0.0002,2.8839,0.00021
73.553,0.0002,-0.0002,2.9043,0.0002
73.573,0.0002,-0.0002,2.9256,0.00022
73.593,0.0002,-0.0002,2.9458,0.00021
73.613,0.0002,-0.0002,2.9641,0.0002
73.633,0.0002,-0.0002,2.9813,0.0002
73.653,0.0002,-0.0002,2.9986,0.0002
73.673,0.0002,-0.0002,3.0162,0.0002
73.693,0.0002,-0.0002,3.0344,0.0002
73.713,0.0002,-0.0002,3.0531,0.00021
73.733,0.0002,-0.0002,3.0721,0.00023
73.753,0.0002,-0.0002,3.0918,0.00023
73.773,0.0002,-0.0002,3.1126,0.00022
73.793,0.0002,-0.0002,3.1342,0.00019
73.813,0.0002,-0.0002,3.156,0.0002
73.833,0.0002,-0.0002,3.1775,0.0002
